NewMood_dailyMean,_date,NumPosts
Tired,2016-03-24,157
NULL,2016-03-25,0
Amazed,2016-03-25,14
Amused,2016-03-25,76
Anxious,2016-03-25,62
Chilled,2016-03-25,46
Embarrassed,2016-03-25,24
Excited,2016-03-25,38
Furious,2016-03-25,23
Hungry,2016-03-25,13
Insecure,2016-03-25,75
Lonely,2016-03-25,149
Loving,2016-03-25,33
Meh,2016-03-25,182
Nervous,2016-03-25,27
Positive,2016-03-25,51
Relaxed,2016-03-25,25
Relieved,2016-03-25,7
Shocked,2016-03-25,16
Sick,2016-03-25,53
Supportive,2016-03-25,114
Tired,2016-03-25,152
Worried,2016-03-25,46
Afraid,2016-03-25,65
Angry,2016-03-25,33
Annoyed,2016-03-25,53
Astonished,2016-03-25,10
Calm,2016-03-25,69
Caring,2016-03-25,13
Confused,2016-03-25,77
Encouraged,2016-03-25,10
Frustrated,2016-03-25,59
Happy,2016-03-25,73
Heartbroken,2016-03-25,154
Inspired,2016-03-25,24
Irritated,2016-03-25,60
Jealous,2016-03-25,11
Numb,2016-03-25,166
Proud,2016-03-25,25
Sad,2016-03-25,394
Stressed,2016-03-25,97
Surprised,2016-03-25,5
NULL,2016-03-26,0
Afraid,2016-03-26,57
Angry,2016-03-26,35
Calm,2016-03-26,70
Caring,2016-03-26,19
Chilled,2016-03-26,33
Confused,2016-03-26,87
Encouraged,2016-03-26,16
Excited,2016-03-26,27
Frustrated,2016-03-26,71
Inspired,2016-03-26,21
Irritated,2016-03-26,53
Jealous,2016-03-26,11
Meh,2016-03-26,197
Numb,2016-03-26,175
Proud,2016-03-26,22
Shocked,2016-03-26,15
Stressed,2016-03-26,61
Surprised,2016-03-26,15
Tired,2016-03-26,132
Amazed,2016-03-26,14
Amused,2016-03-26,70
Annoyed,2016-03-26,59
Anxious,2016-03-26,81
Astonished,2016-03-26,17
Embarrassed,2016-03-26,23
Furious,2016-03-26,17
Happy,2016-03-26,57
Heartbroken,2016-03-26,174
Hungry,2016-03-26,19
Insecure,2016-03-26,71
Lonely,2016-03-26,132
Loving,2016-03-26,33
Nervous,2016-03-26,29
Positive,2016-03-26,60
Relaxed,2016-03-26,38
Relieved,2016-03-26,13
Sad,2016-03-26,354
Sick,2016-03-26,38
Supportive,2016-03-26,98
Worried,2016-03-26,37
Afraid,2016-03-27,61
Amazed,2016-03-27,17
Amused,2016-03-27,91
Annoyed,2016-03-27,41
Anxious,2016-03-27,67
Astonished,2016-03-27,14
Calm,2016-03-27,70
Embarrassed,2016-03-27,19
Encouraged,2016-03-27,9
Happy,2016-03-27,78
Heartbroken,2016-03-27,169
Insecure,2016-03-27,83
Jealous,2016-03-27,11
Lonely,2016-03-27,149
Loving,2016-03-27,53
Numb,2016-03-27,195
Positive,2016-03-27,48
Relaxed,2016-03-27,33
Relieved,2016-03-27,17
Sad,2016-03-27,348
Sick,2016-03-27,44
Surprised,2016-03-27,12
Worried,2016-03-27,43
NULL,2016-03-27,0
Angry,2016-03-27,29
Caring,2016-03-27,24
Chilled,2016-03-27,49
Confused,2016-03-27,78
Excited,2016-03-27,21
Frustrated,2016-03-27,81
Furious,2016-03-27,35
Hungry,2016-03-27,17
Inspired,2016-03-27,13
Irritated,2016-03-27,53
Meh,2016-03-27,177
Nervous,2016-03-27,42
Proud,2016-03-27,23
Shocked,2016-03-27,15
Stressed,2016-03-27,72
Supportive,2016-03-27,108
Tired,2016-03-27,160
NULL,2016-03-28,0
Amazed,2016-03-28,16
Angry,2016-03-28,21
Anxious,2016-03-28,101
Chilled,2016-03-28,44
Embarrassed,2016-03-28,16
Excited,2016-03-28,23
Furious,2016-03-28,21
Hungry,2016-03-28,22
Inspired,2016-03-28,27
Lonely,2016-03-28,151
Loving,2016-03-28,36
Meh,2016-03-28,211
Nervous,2016-03-28,36
Proud,2016-03-28,22
Relaxed,2016-03-28,36
Relieved,2016-03-28,5
Shocked,2016-03-28,19
Stressed,2016-03-28,88
Supportive,2016-03-28,91
Tired,2016-03-28,160
Afraid,2016-03-28,73
Amused,2016-03-28,56
Annoyed,2016-03-28,36
Astonished,2016-03-28,10
Calm,2016-03-28,62
Caring,2016-03-28,19
Confused,2016-03-28,81
Encouraged,2016-03-28,7
Frustrated,2016-03-28,77
Happy,2016-03-28,61
Heartbroken,2016-03-28,172
Insecure,2016-03-28,91
Irritated,2016-03-28,52
Jealous,2016-03-28,8
Numb,2016-03-28,236
Positive,2016-03-28,43
Sad,2016-03-28,423
Sick,2016-03-28,55
Surprised,2016-03-28,11
Worried,2016-03-28,52
Afraid,2016-03-29,85
Angry,2016-03-29,28
Annoyed,2016-03-29,42
Astonished,2016-03-29,9
Calm,2016-03-29,63
Caring,2016-03-29,17
Confused,2016-03-29,68
Encouraged,2016-03-29,8
Frustrated,2016-03-29,78
Happy,2016-03-29,61
Heartbroken,2016-03-29,170
Insecure,2016-03-29,79
Irritated,2016-03-29,65
Jealous,2016-03-29,6
Numb,2016-03-29,200
Proud,2016-03-29,23
Sad,2016-03-29,390
Stressed,2016-03-29,89
Surprised,2016-03-29,17
NULL,2016-03-29,0
Amazed,2016-03-29,12
Amused,2016-03-29,59
Anxious,2016-03-29,87
Chilled,2016-03-29,39
Embarrassed,2016-03-29,24
Excited,2016-03-29,26
Furious,2016-03-29,24
Hungry,2016-03-29,21
Inspired,2016-03-29,21
Lonely,2016-03-29,171
Loving,2016-03-29,36
Meh,2016-03-29,210
Nervous,2016-03-29,42
Positive,2016-03-29,29
Relaxed,2016-03-29,28
Relieved,2016-03-29,11
Shocked,2016-03-29,20
Sick,2016-03-29,55
Supportive,2016-03-29,105
Tired,2016-03-29,178
Worried,2016-03-29,40
Amazed,2016-03-30,9
Amused,2016-03-30,55
Annoyed,2016-03-30,40
Anxious,2016-03-30,85
Astonished,2016-03-30,9
Chilled,2016-03-30,50
Embarrassed,2016-03-30,22
Excited,2016-03-30,18
Furious,2016-03-30,24
Happy,2016-03-30,58
Heartbroken,2016-03-30,158
Hungry,2016-03-30,14
Insecure,2016-03-30,91
Lonely,2016-03-30,162
Loving,2016-03-30,26
Meh,2016-03-30,210
Nervous,2016-03-30,23
Positive,2016-03-30,46
Relaxed,2016-03-30,22
Relieved,2016-03-30,8
Sad,2016-03-30,417
Sick,2016-03-30,60
Supportive,2016-03-30,116
Worried,2016-03-30,45
NULL,2016-03-30,0
Afraid,2016-03-30,76
Angry,2016-03-30,29
Calm,2016-03-30,45
Caring,2016-03-30,22
Confused,2016-03-30,76
Encouraged,2016-03-30,12
Frustrated,2016-03-30,77
Inspired,2016-03-30,16
Irritated,2016-03-30,56
Jealous,2016-03-30,13
Numb,2016-03-30,177
Proud,2016-03-30,18
Shocked,2016-03-30,17
Stressed,2016-03-30,76
Surprised,2016-03-30,6
Tired,2016-03-30,157
NULL,2016-03-31,0
Angry,2016-03-31,25
Caring,2016-03-31,15
Chilled,2016-03-31,36
Confused,2016-03-31,65
Excited,2016-03-31,28
Frustrated,2016-03-31,78
Furious,2016-03-31,31
Hungry,2016-03-31,23
Inspired,2016-03-31,30
Irritated,2016-03-31,51
Meh,2016-03-31,186
Nervous,2016-03-31,43
Proud,2016-03-31,27
Shocked,2016-03-31,10
Stressed,2016-03-31,86
Supportive,2016-03-31,110
Surprised,2016-03-31,18
Tired,2016-03-31,171
Afraid,2016-03-31,78
Amazed,2016-03-31,14
Amused,2016-03-31,65
Annoyed,2016-03-31,39
Anxious,2016-03-31,103
Astonished,2016-03-31,9
Calm,2016-03-31,44
Embarrassed,2016-03-31,19
Encouraged,2016-03-31,13
Happy,2016-03-31,51
Heartbroken,2016-03-31,175
Insecure,2016-03-31,91
Jealous,2016-03-31,13
Lonely,2016-03-31,167
Loving,2016-03-31,33
Numb,2016-03-31,184
Positive,2016-03-31,42
Relaxed,2016-03-31,14
Relieved,2016-03-31,7
Sad,2016-03-31,425
Sick,2016-03-31,64
Worried,2016-03-31,43
Afraid,2016-04-01,64
Amused,2016-04-01,53
Annoyed,2016-04-01,42
Anxious,2016-04-01,76
Astonished,2016-04-01,7
Calm,2016-04-01,56
Caring,2016-04-01,20
Confused,2016-04-01,83
Embarrassed,2016-04-01,23
Encouraged,2016-04-01,9
Frustrated,2016-04-01,73
Happy,2016-04-01,75
Heartbroken,2016-04-01,183
Insecure,2016-04-01,92
Jealous,2016-04-01,10
Loving,2016-04-01,49
Numb,2016-04-01,166
Positive,2016-04-01,36
Relaxed,2016-04-01,17
Sad,2016-04-01,447
Sick,2016-04-01,46
Surprised,2016-04-01,14
Worried,2016-04-01,39
NULL,2016-04-01,0
Amazed,2016-04-01,26
Angry,2016-04-01,33
Chilled,2016-04-01,32
Excited,2016-04-01,28
Furious,2016-04-01,25
Hungry,2016-04-01,17
Inspired,2016-04-01,28
Irritated,2016-04-01,60
Lonely,2016-04-01,141
Meh,2016-04-01,184
Nervous,2016-04-01,36
Proud,2016-04-01,26
Relieved,2016-04-01,7
Shocked,2016-04-01,14
Stressed,2016-04-01,87
Supportive,2016-04-01,102
Tired,2016-04-01,142
NULL,2016-04-02,0
Amazed,2016-04-02,11
Anxious,2016-04-02,69
Chilled,2016-04-02,23
Embarrassed,2016-04-02,22
Excited,2016-04-02,29
Furious,2016-04-02,23
Hungry,2016-04-02,16
Inspired,2016-04-02,22
Lonely,2016-04-02,149
Loving,2016-04-02,41
Meh,2016-04-02,225
Nervous,2016-04-02,32
Proud,2016-04-02,30
Relaxed,2016-04-02,22
Relieved,2016-04-02,7
Shocked,2016-04-02,17
Sick,2016-04-02,47
Supportive,2016-04-02,100
Tired,2016-04-02,148
Worried,2016-04-02,56
Afraid,2016-04-02,73
Amused,2016-04-02,44
Angry,2016-04-02,35
Annoyed,2016-04-02,36
Astonished,2016-04-02,7
Calm,2016-04-02,36
Caring,2016-04-02,23
Confused,2016-04-02,70
Encouraged,2016-04-02,17
Frustrated,2016-04-02,67
Happy,2016-04-02,80
Heartbroken,2016-04-02,140
Insecure,2016-04-02,74
Irritated,2016-04-02,70
Jealous,2016-04-02,13
Numb,2016-04-02,138
Positive,2016-04-02,51
Sad,2016-04-02,458
Stressed,2016-04-02,62
Surprised,2016-04-02,13
Afraid,2016-04-03,73
Angry,2016-04-03,39
Annoyed,2016-04-03,38
Astonished,2016-04-03,5
Calm,2016-04-03,60
Caring,2016-04-03,28
Confused,2016-04-03,93
Encouraged,2016-04-03,14
Frustrated,2016-04-03,75
Heartbroken,2016-04-03,161
Inspired,2016-04-03,28
Irritated,2016-04-03,63
Jealous,2016-04-03,14
Numb,2016-04-03,153
Proud,2016-04-03,29
Shocked,2016-04-03,10
Stressed,2016-04-03,59
Surprised,2016-04-03,11
Tired,2016-04-03,180
NULL,2016-04-03,0
Amazed,2016-04-03,20
Amused,2016-04-03,68
Anxious,2016-04-03,88
Chilled,2016-04-03,29
Embarrassed,2016-04-03,18
Excited,2016-04-03,37
Furious,2016-04-03,28
Happy,2016-04-03,83
Hungry,2016-04-03,18
Insecure,2016-04-03,92
Lonely,2016-04-03,165
Loving,2016-04-03,41
Meh,2016-04-03,254
Nervous,2016-04-03,34
Positive,2016-04-03,50
Relaxed,2016-04-03,27
Relieved,2016-04-03,17
Sad,2016-04-03,421
Sick,2016-04-03,51
Supportive,2016-04-03,115
Worried,2016-04-03,46
Afraid,2016-04-04,77
Amazed,2016-04-04,17
Amused,2016-04-04,78
Annoyed,2016-04-04,46
Anxious,2016-04-04,100
Astonished,2016-04-04,13
Calm,2016-04-04,58
Embarrassed,2016-04-04,20
Encouraged,2016-04-04,12
Happy,2016-04-04,71
Heartbroken,2016-04-04,182
Insecure,2016-04-04,80
Jealous,2016-04-04,14
Lonely,2016-04-04,139
Loving,2016-04-04,36
Numb,2016-04-04,166
Positive,2016-04-04,60
Relaxed,2016-04-04,22
Relieved,2016-04-04,14
Sad,2016-04-04,435
Sick,2016-04-04,53
Worried,2016-04-04,60
NULL,2016-04-04,0
Angry,2016-04-04,36
Caring,2016-04-04,21
Chilled,2016-04-04,26
Confused,2016-04-04,70
Excited,2016-04-04,24
Frustrated,2016-04-04,83
Furious,2016-04-04,25
Hungry,2016-04-04,21
Inspired,2016-04-04,18
Irritated,2016-04-04,70
Meh,2016-04-04,220
Nervous,2016-04-04,30
Proud,2016-04-04,30
Shocked,2016-04-04,16
Stressed,2016-04-04,97
Supportive,2016-04-04,97
Surprised,2016-04-04,13
Tired,2016-04-04,171
NULL,2016-04-05,0
Amazed,2016-04-05,19
Angry,2016-04-05,26
Chilled,2016-04-05,39
Confused,2016-04-05,86
Excited,2016-04-05,18
Furious,2016-04-05,16
Hungry,2016-04-05,16
Inspired,2016-04-05,23
Irritated,2016-04-05,68
Lonely,2016-04-05,137
Meh,2016-04-05,232
Nervous,2016-04-05,27
Proud,2016-04-05,29
Relieved,2016-04-05,11
Shocked,2016-04-05,16
Stressed,2016-04-05,83
Supportive,2016-04-05,107
Tired,2016-04-05,168
Afraid,2016-04-05,55
Amused,2016-04-05,86
Annoyed,2016-04-05,57
Anxious,2016-04-05,95
Astonished,2016-04-05,7
Calm,2016-04-05,48
Caring,2016-04-05,30
Embarrassed,2016-04-05,20
Encouraged,2016-04-05,11
Frustrated,2016-04-05,67
Happy,2016-04-05,57
Heartbroken,2016-04-05,175
Insecure,2016-04-05,83
Jealous,2016-04-05,14
Loving,2016-04-05,30
Numb,2016-04-05,167
Positive,2016-04-05,51
Relaxed,2016-04-05,30
Sad,2016-04-05,401
Sick,2016-04-05,49
Surprised,2016-04-05,12
Worried,2016-04-05,43
Afraid,2016-04-06,63
Amused,2016-04-06,61
Angry,2016-04-06,28
Annoyed,2016-04-06,42
Astonished,2016-04-06,10
Calm,2016-04-06,51
Caring,2016-04-06,28
Confused,2016-04-06,78
Encouraged,2016-04-06,7
Frustrated,2016-04-06,76
Happy,2016-04-06,50
Heartbroken,2016-04-06,137
Insecure,2016-04-06,71
Irritated,2016-04-06,53
Jealous,2016-04-06,10
Numb,2016-04-06,153
Positive,2016-04-06,55
Sad,2016-04-06,386
Stressed,2016-04-06,84
Surprised,2016-04-06,9
NULL,2016-04-06,0
Amazed,2016-04-06,15
Anxious,2016-04-06,92
Chilled,2016-04-06,33
Embarrassed,2016-04-06,26
Excited,2016-04-06,18
Furious,2016-04-06,15
Hungry,2016-04-06,12
Inspired,2016-04-06,24
Lonely,2016-04-06,132
Loving,2016-04-06,34
Meh,2016-04-06,187
Nervous,2016-04-06,41
Proud,2016-04-06,18
Relaxed,2016-04-06,22
Relieved,2016-04-06,11
Shocked,2016-04-06,14
Sick,2016-04-06,54
Supportive,2016-04-06,91
Tired,2016-04-06,167
Worried,2016-04-06,42
NULL,2016-04-07,0
Amazed,2016-04-07,22
Amused,2016-04-07,71
Anxious,2016-04-07,70
Chilled,2016-04-07,36
Embarrassed,2016-04-07,16
Excited,2016-04-07,25
Furious,2016-04-07,16
Happy,2016-04-07,100
Hungry,2016-04-07,24
Insecure,2016-04-07,75
Lonely,2016-04-07,112
Loving,2016-04-07,33
Meh,2016-04-07,247
Nervous,2016-04-07,37
Positive,2016-04-07,90
Relaxed,2016-04-07,25
Relieved,2016-04-07,13
Sad,2016-04-07,351
Shocked,2016-04-07,15
Sick,2016-04-07,59
Supportive,2016-04-07,114
Worried,2016-04-07,47
Afraid,2016-04-07,55
Angry,2016-04-07,31
Annoyed,2016-04-07,38
Astonished,2016-04-07,7
Calm,2016-04-07,49
Caring,2016-04-07,31
Confused,2016-04-07,78
Encouraged,2016-04-07,16
Frustrated,2016-04-07,65
Heartbroken,2016-04-07,124
Inspired,2016-04-07,21
Irritated,2016-04-07,68
Jealous,2016-04-07,8
Numb,2016-04-07,209
Proud,2016-04-07,28
Stressed,2016-04-07,56
Surprised,2016-04-07,19
Tired,2016-04-07,209
NULL,2016-04-08,0
Angry,2016-04-08,23
Caring,2016-04-08,17
Chilled,2016-04-08,40
Confused,2016-04-08,60
Excited,2016-04-08,27
Frustrated,2016-04-08,75
Furious,2016-04-08,23
Inspired,2016-04-08,16
Irritated,2016-04-08,53
Meh,2016-04-08,182
Numb,2016-04-08,141
Proud,2016-04-08,28
Shocked,2016-04-08,14
Stressed,2016-04-08,51
Supportive,2016-04-08,114
Surprised,2016-04-08,16
Tired,2016-04-08,149
Afraid,2016-04-08,62
Amazed,2016-04-08,10
Amused,2016-04-08,65
Annoyed,2016-04-08,36
Anxious,2016-04-08,86
Astonished,2016-04-08,6
Calm,2016-04-08,58
Embarrassed,2016-04-08,16
Encouraged,2016-04-08,13
Happy,2016-04-08,90
Heartbroken,2016-04-08,162
Hungry,2016-04-08,19
Insecure,2016-04-08,57
Jealous,2016-04-08,8
Lonely,2016-04-08,121
Loving,2016-04-08,38
Nervous,2016-04-08,30
Positive,2016-04-08,64
Relaxed,2016-04-08,25
Relieved,2016-04-08,7
Sad,2016-04-08,327
Sick,2016-04-08,47
Worried,2016-04-08,41
Afraid,2016-04-09,60
Amused,2016-04-09,47
Annoyed,2016-04-09,31
Anxious,2016-04-09,67
Astonished,2016-04-09,4
Calm,2016-04-09,50
Caring,2016-04-09,21
Embarrassed,2016-04-09,21
Encouraged,2016-04-09,13
Frustrated,2016-04-09,66
Happy,2016-04-09,83
Heartbroken,2016-04-09,148
Insecure,2016-04-09,52
Jealous,2016-04-09,8
Lonely,2016-04-09,137
Loving,2016-04-09,30
Numb,2016-04-09,141
Positive,2016-04-09,57
Relaxed,2016-04-09,36
Sad,2016-04-09,378
Sick,2016-04-09,46
Surprised,2016-04-09,14
Worried,2016-04-09,38
NULL,2016-04-09,0
Amazed,2016-04-09,13
Angry,2016-04-09,23
Chilled,2016-04-09,33
Confused,2016-04-09,71
Excited,2016-04-09,20
Furious,2016-04-09,25
Hungry,2016-04-09,10
Inspired,2016-04-09,18
Irritated,2016-04-09,58
Meh,2016-04-09,203
Nervous,2016-04-09,30
Proud,2016-04-09,15
Relieved,2016-04-09,15
Shocked,2016-04-09,6
Stressed,2016-04-09,62
Supportive,2016-04-09,103
Tired,2016-04-09,147
NULL,2016-04-10,0
Amazed,2016-04-10,14
Anxious,2016-04-10,75
Chilled,2016-04-10,66
Embarrassed,2016-04-10,15
Excited,2016-04-10,26
Furious,2016-04-10,36
Hungry,2016-04-10,17
Inspired,2016-04-10,20
Lonely,2016-04-10,164
Loving,2016-04-10,49
Meh,2016-04-10,219
Nervous,2016-04-10,28
Proud,2016-04-10,24
Relaxed,2016-04-10,40
Relieved,2016-04-10,16
Shocked,2016-04-10,18
Supportive,2016-04-10,131
Tired,2016-04-10,192
Afraid,2016-04-10,70
Amused,2016-04-10,82
Angry,2016-04-10,40
Annoyed,2016-04-10,42
Astonished,2016-04-10,8
Calm,2016-04-10,42
Caring,2016-04-10,22
Confused,2016-04-10,85
Encouraged,2016-04-10,15
Frustrated,2016-04-10,82
Happy,2016-04-10,75
Heartbroken,2016-04-10,159
Insecure,2016-04-10,80
Irritated,2016-04-10,63
Jealous,2016-04-10,10
Numb,2016-04-10,155
Positive,2016-04-10,53
Sad,2016-04-10,362
Sick,2016-04-10,48
Stressed,2016-04-10,83
Surprised,2016-04-10,12
Worried,2016-04-10,44
Afraid,2016-04-11,81
Angry,2016-04-11,27
Annoyed,2016-04-11,41
Astonished,2016-04-11,6
Calm,2016-04-11,45
Caring,2016-04-11,20
Confused,2016-04-11,67
Encouraged,2016-04-11,15
Frustrated,2016-04-11,78
Heartbroken,2016-04-11,179
Inspired,2016-04-11,18
Irritated,2016-04-11,56
Jealous,2016-04-11,11
Numb,2016-04-11,209
Proud,2016-04-11,24
Stressed,2016-04-11,100
Surprised,2016-04-11,13
NULL,2016-04-11,0
Amazed,2016-04-11,11
Amused,2016-04-11,66
Anxious,2016-04-11,94
Chilled,2016-04-11,38
Embarrassed,2016-04-11,20
Excited,2016-04-11,17
Furious,2016-04-11,24
Happy,2016-04-11,60
Hungry,2016-04-11,20
Insecure,2016-04-11,79
Lonely,2016-04-11,155
Loving,2016-04-11,31
Meh,2016-04-11,186
Nervous,2016-04-11,28
Positive,2016-04-11,57
Relaxed,2016-04-11,28
Relieved,2016-04-11,12
Sad,2016-04-11,436
Shocked,2016-04-11,20
Sick,2016-04-11,51
Supportive,2016-04-11,93
Tired,2016-04-11,205
Worried,2016-04-11,41
Afraid,2016-04-12,56
Amazed,2016-04-12,11
Amused,2016-04-12,42
Annoyed,2016-04-12,47
Anxious,2016-04-12,80
Astonished,2016-04-12,13
Embarrassed,2016-04-12,15
Furious,2016-04-12,23
Happy,2016-04-12,60
Heartbroken,2016-04-12,167
Hungry,2016-04-12,17
Insecure,2016-04-12,87
Jealous,2016-04-12,7
Lonely,2016-04-12,127
Loving,2016-04-12,43
Nervous,2016-04-12,27
Positive,2016-04-12,58
Relaxed,2016-04-12,28
Relieved,2016-04-12,14
Sad,2016-04-12,406
Sick,2016-04-12,51
Worried,2016-04-12,45
NULL,2016-04-12,0
Angry,2016-04-12,29
Calm,2016-04-12,41
Caring,2016-04-12,28
Chilled,2016-04-12,30
Confused,2016-04-12,59
Encouraged,2016-04-12,23
Excited,2016-04-12,18
Frustrated,2016-04-12,77
Inspired,2016-04-12,20
Irritated,2016-04-12,53
Meh,2016-04-12,152
Numb,2016-04-12,146
Proud,2016-04-12,29
Shocked,2016-04-12,11
Stressed,2016-04-12,80
Supportive,2016-04-12,98
Surprised,2016-04-12,20
Tired,2016-04-12,186
NULL,2016-04-13,0
Amazed,2016-04-13,15
Angry,2016-04-13,23
Caring,2016-04-13,26
Chilled,2016-04-13,30
Confused,2016-04-13,62
Excited,2016-04-13,17
Frustrated,2016-04-13,80
Furious,2016-04-13,19
Hungry,2016-04-13,25
Inspired,2016-04-13,24
Irritated,2016-04-13,52
Meh,2016-04-13,175
Nervous,2016-04-13,31
Proud,2016-04-13,28
Shocked,2016-04-13,14
Stressed,2016-04-13,88
Supportive,2016-04-13,66
Tired,2016-04-13,157
Afraid,2016-04-13,61
Amused,2016-04-13,60
Annoyed,2016-04-13,46
Anxious,2016-04-13,76
Astonished,2016-04-13,11
Calm,2016-04-13,46
Embarrassed,2016-04-13,20
Encouraged,2016-04-13,14
Happy,2016-04-13,55
Heartbroken,2016-04-13,157
Insecure,2016-04-13,56
Jealous,2016-04-13,10
Lonely,2016-04-13,117
Loving,2016-04-13,29
Numb,2016-04-13,116
Positive,2016-04-13,69
Relaxed,2016-04-13,26
Relieved,2016-04-13,9
Sad,2016-04-13,352
Sick,2016-04-13,45
Surprised,2016-04-13,10
Worried,2016-04-13,32
Afraid,2016-04-14,63
Amused,2016-04-14,69
Angry,2016-04-14,32
Annoyed,2016-04-14,44
Astonished,2016-04-14,7
Calm,2016-04-14,61
Caring,2016-04-14,20
Confused,2016-04-14,67
Encouraged,2016-04-14,19
Frustrated,2016-04-14,76
Happy,2016-04-14,53
Heartbroken,2016-04-14,159
Insecure,2016-04-14,65
Irritated,2016-04-14,53
Jealous,2016-04-14,7
Numb,2016-04-14,166
Positive,2016-04-14,51
Sad,2016-04-14,384
Sick,2016-04-14,48
Stressed,2016-04-14,85
Surprised,2016-04-14,8
Worried,2016-04-14,54
NULL,2016-04-14,0
Amazed,2016-04-14,12
Anxious,2016-04-14,75
Chilled,2016-04-14,48
Embarrassed,2016-04-14,26
Excited,2016-04-14,24
Furious,2016-04-14,31
Hungry,2016-04-14,15
Inspired,2016-04-14,13
Lonely,2016-04-14,143
Loving,2016-04-14,29
Meh,2016-04-14,197
Nervous,2016-04-14,21
Proud,2016-04-14,24
Relaxed,2016-04-14,27
Relieved,2016-04-14,9
Shocked,2016-04-14,12
Supportive,2016-04-14,97
Tired,2016-04-14,169
NULL,2016-04-15,0
Amazed,2016-04-15,7
Amused,2016-04-15,54
Anxious,2016-04-15,76
Chilled,2016-04-15,42
Embarrassed,2016-04-15,21
Excited,2016-04-15,10
Furious,2016-04-15,18
Hungry,2016-04-15,13
Insecure,2016-04-15,53
Lonely,2016-04-15,128
Loving,2016-04-15,33
Meh,2016-04-15,150
Nervous,2016-04-15,27
Positive,2016-04-15,52
Relaxed,2016-04-15,32
Relieved,2016-04-15,17
Shocked,2016-04-15,10
Sick,2016-04-15,48
Supportive,2016-04-15,98
Tired,2016-04-15,155
Worried,2016-04-15,32
Afraid,2016-04-15,53
Angry,2016-04-15,19
Annoyed,2016-04-15,43
Astonished,2016-04-15,6
Calm,2016-04-15,58
Caring,2016-04-15,30
Confused,2016-04-15,56
Encouraged,2016-04-15,18
Frustrated,2016-04-15,46
Happy,2016-04-15,47
Heartbroken,2016-04-15,126
Inspired,2016-04-15,16
Irritated,2016-04-15,46
Jealous,2016-04-15,6
Numb,2016-04-15,114
Proud,2016-04-15,24
Sad,2016-04-15,378
Stressed,2016-04-15,72
Surprised,2016-04-15,20
NULL,2016-04-16,0
Afraid,2016-04-16,60
Angry,2016-04-16,20
Calm,2016-04-16,45
Caring,2016-04-16,29
Chilled,2016-04-16,31
Confused,2016-04-16,59
Encouraged,2016-04-16,13
Excited,2016-04-16,23
Frustrated,2016-04-16,62
Inspired,2016-04-16,22
Irritated,2016-04-16,47
Jealous,2016-04-16,4
Meh,2016-04-16,185
Numb,2016-04-16,145
Proud,2016-04-16,21
Shocked,2016-04-16,12
Stressed,2016-04-16,63
Supportive,2016-04-16,93
Surprised,2016-04-16,10
Tired,2016-04-16,149
Amazed,2016-04-16,15
Amused,2016-04-16,55
Annoyed,2016-04-16,44
Anxious,2016-04-16,49
Astonished,2016-04-16,5
Embarrassed,2016-04-16,14
Furious,2016-04-16,13
Happy,2016-04-16,55
Heartbroken,2016-04-16,140
Hungry,2016-04-16,13
Insecure,2016-04-16,78
Lonely,2016-04-16,148
Loving,2016-04-16,25
Nervous,2016-04-16,24
Positive,2016-04-16,41
Relaxed,2016-04-16,34
Relieved,2016-04-16,6
Sad,2016-04-16,359
Sick,2016-04-16,38
Worried,2016-04-16,48
Afraid,2016-04-17,78
Amazed,2016-04-17,12
Amused,2016-04-17,60
Annoyed,2016-04-17,49
Anxious,2016-04-17,65
Astonished,2016-04-17,7
Calm,2016-04-17,76
Embarrassed,2016-04-17,30
Encouraged,2016-04-17,22
Happy,2016-04-17,66
Heartbroken,2016-04-17,182
Insecure,2016-04-17,65
Jealous,2016-04-17,11
Lonely,2016-04-17,159
Loving,2016-04-17,32
Numb,2016-04-17,156
Positive,2016-04-17,53
Relaxed,2016-04-17,38
Relieved,2016-04-17,4
Sad,2016-04-17,339
Sick,2016-04-17,35
Surprised,2016-04-17,12
Worried,2016-04-17,48
NULL,2016-04-17,0
Angry,2016-04-17,33
Caring,2016-04-17,49
Chilled,2016-04-17,49
Confused,2016-04-17,72
Excited,2016-04-17,21
Frustrated,2016-04-17,69
Furious,2016-04-17,36
Hungry,2016-04-17,18
Inspired,2016-04-17,15
Irritated,2016-04-17,59
Meh,2016-04-17,226
Nervous,2016-04-17,32
Proud,2016-04-17,18
Shocked,2016-04-17,13
Stressed,2016-04-17,73
Supportive,2016-04-17,120
Tired,2016-04-17,211
NULL,2016-04-18,0
Amazed,2016-04-18,14
Anxious,2016-04-18,85
Chilled,2016-04-18,29
Embarrassed,2016-04-18,16
Excited,2016-04-18,21
Furious,2016-04-18,17
Hungry,2016-04-18,17
Inspired,2016-04-18,32
Lonely,2016-04-18,141
Loving,2016-04-18,50
Meh,2016-04-18,185
Nervous,2016-04-18,25
Proud,2016-04-18,20
Relaxed,2016-04-18,29
Relieved,2016-04-18,12
Shocked,2016-04-18,13
Stressed,2016-04-18,87
Supportive,2016-04-18,109
Tired,2016-04-18,230
Afraid,2016-04-18,77
Amused,2016-04-18,50
Angry,2016-04-18,39
Annoyed,2016-04-18,52
Astonished,2016-04-18,4
Calm,2016-04-18,53
Caring,2016-04-18,31
Confused,2016-04-18,84
Encouraged,2016-04-18,14
Frustrated,2016-04-18,70
Happy,2016-04-18,56
